multiplier,std_time,unix_time
33.4,2024-04-25 17:36:14+00:00,1714066574
13.31,2024-04-25 17:37:04+00:00,1714066624
1.2,2024-04-25 17:37:25+00:00,1714066645
3.34,2024-04-25 17:38:11+00:00,1714066691
2.12,2024-04-25 17:38:33+00:00,1714066713
1.74,2024-04-25 17:38:46+00:00,1714066726
2.12,2024-04-25 17:39:19+00:00,1714066759
2.38,2024-04-25 17:39:45+00:00,1714066785
1.51,2024-04-25 17:40:20+00:00,1714066820
1.0,2024-04-25 17:40:40+00:00,1714066840
1.4,2024-04-25 17:41:07+00:00,1714066867
3.79,2024-04-25 17:41:31+00:00,1714066891
5979.58,2024-04-25 17:43:16+00:00,1714066996
9.11,2024-04-25 17:44:10+00:00,1714067050
1.18,2024-04-25 17:44:27+00:00,1714067067
2.37,2024-04-25 17:45:08+00:00,1714067108
2.25,2024-04-25 17:45:38+00:00,1714067138
1.79,2024-04-25 17:45:54+00:00,1714067154
1.33,2024-04-25 17:46:19+00:00,1714067179
1.08,2024-04-25 17:46:32+00:00,1714067192
2.07,2024-04-25 17:47:02+00:00,1714067222
2.12,2024-04-25 17:47:33+00:00,1714067253
2.52,2024-04-25 17:48:03+00:00,1714067283
1.45,2024-04-25 17:48:41+00:00,1714067321
1.04,2024-04-25 17:48:53+00:00,1714067333
11.13,2024-04-25 17:49:39+00:00,1714067379
1.37,2024-04-25 17:50:03+00:00,1714067403
1.75,2024-04-25 17:50:23+00:00,1714067423
2.16,2024-04-25 17:50:40+00:00,1714067440
4.01,2024-04-25 17:51:17+00:00,1714067477
1.0,2024-04-25 17:51:49+00:00,1714067509
27.51,2024-04-25 17:52:37+00:00,1714067557
1.07,2024-04-25 17:53:20+00:00,1714067600
3.42,2024-04-25 17:54:12+00:00,1714067652
1.4,2024-04-25 17:54:16+00:00,1714067656
1.09,2024-04-25 17:54:39+00:00,1714067679
1.88,2024-04-25 17:55:23+00:00,1714067723
5.19,2024-04-25 17:55:31+00:00,1714067731
1.21,2024-04-25 17:55:54+00:00,1714067754
1.67,2024-04-25 17:56:17+00:00,1714067777
7.94,2024-04-25 17:57:01+00:00,1714067821
1.34,2024-04-25 17:57:22+00:00,1714067842
1.21,2024-04-25 17:57:47+00:00,1714067867
6.0,2024-04-25 17:58:22+00:00,1714067902
1.0,2024-04-25 17:58:39+00:00,1714067919
4.25,2024-04-25 17:59:22+00:00,1714067962
2.31,2024-04-25 18:00:11+00:00,1714068011
1.07,2024-04-25 18:00:32+00:00,1714068032
3.89,2024-04-25 18:01:00+00:00,1714068060
6.11,2024-04-25 18:01:37+00:00,1714068097
1.64,2024-04-25 18:02:02+00:00,1714068122
1.1,2024-04-25 18:02:19+00:00,1714068139
22.9,2024-04-25 18:03:23+00:00,1714068203
1.09,2024-04-25 18:04:07+00:00,1714068247
1.36,2024-04-25 18:04:16+00:00,1714068256
1.38,2024-04-25 18:04:55+00:00,1714068295
6.3,2024-04-25 18:05:30+00:00,1714068330
10.38,2024-04-25 18:06:19+00:00,1714068379
1.66,2024-04-25 18:06:33+00:00,1714068393
4.36,2024-04-25 18:07:21+00:00,1714068441
1.15,2024-04-25 18:07:31+00:00,1714068451
2.43,2024-04-25 18:07:53+00:00,1714068473
3.06,2024-04-25 18:08:20+00:00,1714068500
6.27,2024-04-25 18:09:12+00:00,1714068552
34.8,2024-04-25 18:10:12+00:00,1714068612
1.71,2024-04-25 18:10:22+00:00,1714068622
1.8,2024-04-25 18:10:54+00:00,1714068654
1.19,2024-04-25 18:11:02+00:00,1714068662
1.85,2024-04-25 18:11:43+00:00,1714068703
3.44,2024-04-25 18:12:01+00:00,1714068721
37.39,2024-04-25 18:13:04+00:00,1714068784
2.82,2024-04-25 18:13:41+00:00,1714068821
21.95,2024-04-25 18:14:43+00:00,1714068883
5.13,2024-04-25 18:15:08+00:00,1714068908
6.86,2024-04-25 18:15:49+00:00,1714068949
1.03,2024-04-25 18:16:10+00:00,1714068970
2.2,2024-04-25 18:16:31+00:00,1714068991
16.77,2024-04-25 18:17:36+00:00,1714069056
1.57,2024-04-25 18:17:52+00:00,1714069072
1.01,2024-04-25 18:18:18+00:00,1714069098
1.62,2024-04-25 18:18:38+00:00,1714069118
3.29,2024-04-25 18:19:21+00:00,1714069161
1.89,2024-04-25 18:19:35+00:00,1714069175
1.04,2024-04-25 18:20:17+00:00,1714069217
1.07,2024-04-25 18:20:55+00:00,1714069255
1.51,2024-04-25 18:21:18+00:00,1714069278
1.9,2024-04-25 18:21:31+00:00,1714069291
2.72,2024-04-25 18:22:08+00:00,1714069328
6.35,2024-04-25 18:22:47+00:00,1714069367
2.24,2024-04-25 18:23:16+00:00,1714069396
1.2,2024-04-25 18:23:56+00:00,1714069436
1.26,2024-04-25 18:24:23+00:00,1714069463
1.03,2024-04-25 18:24:55+00:00,1714069495
1.49,2024-04-25 18:25:35+00:00,1714069535
1.13,2024-04-25 18:25:53+00:00,1714069553
2.47,2024-04-25 18:26:06+00:00,1714069566
1.4,2024-04-25 18:26:36+00:00,1714069596
2.98,2024-04-25 18:27:07+00:00,1714069627
1.46,2024-04-25 18:27:15+00:00,1714069635
4.23,2024-04-25 18:27:55+00:00,1714069675
1.04,2024-04-25 18:28:22+00:00,1714069702
2.19,2024-04-25 18:28:48+00:00,1714069728
1.18,2024-04-25 18:29:29+00:00,1714069769
14.48,2024-04-25 18:30:18+00:00,1714069818
1.12,2024-04-25 18:30:48+00:00,1714069848
1.85,2024-04-25 18:31:02+00:00,1714069862
2.55,2024-04-25 18:31:31+00:00,1714069891
94.04,2024-04-25 18:32:50+00:00,1714069970
15.02,2024-04-25 18:33:46+00:00,1714070026
1.19,2024-04-25 18:34:05+00:00,1714070045
1.05,2024-04-25 18:34:15+00:00,1714070055
1.42,2024-04-25 18:34:51+00:00,1714070091
1.96,2024-04-25 18:35:03+00:00,1714070103
1.85,2024-04-25 18:35:32+00:00,1714070132
1.57,2024-04-25 18:36:10+00:00,1714070170
12.14,2024-04-25 18:36:45+00:00,1714070205
2.63,2024-04-25 18:37:40+00:00,1714070260
1.69,2024-04-25 18:37:46+00:00,1714070266
7.95,2024-04-25 18:38:32+00:00,1714070312
1.59,2024-04-25 18:39:05+00:00,1714070345
4.17,2024-04-25 18:39:51+00:00,1714070391
1.05,2024-04-25 18:40:11+00:00,1714070411
6.44,2024-04-25 18:40:34+00:00,1714070434
1.81,2024-04-25 18:41:16+00:00,1714070476
1.6,2024-04-25 18:41:34+00:00,1714070494
5.59,2024-04-25 18:42:23+00:00,1714070543
163.87,2024-04-25 18:43:31+00:00,1714070611
1.19,2024-04-25 18:44:04+00:00,1714070644
1.6,2024-04-25 18:44:16+00:00,1714070656
1.78,2024-04-25 18:44:48+00:00,1714070688
1.06,2024-04-25 18:45:10+00:00,1714070710
1.25,2024-04-25 18:45:36+00:00,1714070736
1.8,2024-04-25 18:46:08+00:00,1714070768
1.37,2024-04-25 18:46:33+00:00,1714070793
1.25,2024-04-25 18:47:08+00:00,1714070828
3.91,2024-04-25 18:47:34+00:00,1714070854
1.25,2024-04-25 18:48:04+00:00,1714070884
12.14,2024-04-25 18:48:50+00:00,1714070930
1.3,2024-04-25 18:49:16+00:00,1714070956
1.08,2024-04-25 18:49:31+00:00,1714070971
1.37,2024-04-25 18:49:48+00:00,1714070988
1.11,2024-04-25 18:50:05+00:00,1714071005
1.05,2024-04-25 18:50:41+00:00,1714071041
1.26,2024-04-25 18:50:45+00:00,1714071045
1.17,2024-04-25 18:51:08+00:00,1714071068
3.34,2024-04-25 18:51:34+00:00,1714071094
2.5,2024-04-25 18:52:18+00:00,1714071138
2.14,2024-04-25 18:52:36+00:00,1714071156
1.13,2024-04-25 18:53:14+00:00,1714071194
3.1,2024-04-25 18:53:35+00:00,1714071215
3.5,2024-04-25 18:54:04+00:00,1714071244
1.17,2024-04-25 18:54:35+00:00,1714071275
1.0,2024-04-25 18:54:50+00:00,1714071290
1.0,2024-04-25 18:55:10+00:00,1714071310
1.22,2024-04-25 18:55:44+00:00,1714071344
1.32,2024-04-25 18:56:12+00:00,1714071372
1.66,2024-04-25 18:56:16+00:00,1714071376
3.38,2024-04-25 18:56:46+00:00,1714071406
15.54,2024-04-25 18:57:46+00:00,1714071466
1.47,2024-04-25 18:58:08+00:00,1714071488
1.71,2024-04-25 18:58:48+00:00,1714071528
3.46,2024-04-25 18:59:21+00:00,1714071561
1.13,2024-04-25 18:59:38+00:00,1714071578
4.15,2024-04-25 19:00:08+00:00,1714071608
1.06,2024-04-25 19:00:19+00:00,1714071619
1.5,2024-04-25 19:00:32+00:00,1714071632
2.54,2024-04-25 19:01:01+00:00,1714071661
1.0,2024-04-25 19:01:16+00:00,1714071676
1.08,2024-04-25 19:01:31+00:00,1714071691
14.34,2024-04-25 19:02:20+00:00,1714071740
1.2,2024-04-25 19:02:37+00:00,1714071757
240.51,2024-04-25 19:04:12+00:00,1714071852
28.69,2024-04-25 19:04:54+00:00,1714071894
1.0,2024-04-25 19:05:34+00:00,1714071934
6.77,2024-04-25 19:05:50+00:00,1714071950
1.4,2024-04-25 19:06:22+00:00,1714071982
1.64,2024-04-25 19:06:33+00:00,1714071993
7.09,2024-04-25 19:07:16+00:00,1714072036
58.85,2024-04-25 19:08:33+00:00,1714072113
3.02,2024-04-25 19:09:02+00:00,1714072142
2.62,2024-04-25 19:09:31+00:00,1714072171
19.37,2024-04-25 19:10:39+00:00,1714072239
1.39,2024-04-25 19:10:52+00:00,1714072252
3.62,2024-04-25 19:11:21+00:00,1714072281
1.0,2024-04-25 19:11:51+00:00,1714072311
2.32,2024-04-25 19:12:24+00:00,1714072344
1.05,2024-04-25 19:12:31+00:00,1714072351
9.27,2024-04-25 19:13:34+00:00,1714072414
2.41,2024-04-25 19:14:04+00:00,1714072444
1.03,2024-04-25 19:14:17+00:00,1714072457
2.54,2024-04-25 19:15:14+00:00,1714072514
1.27,2024-04-25 19:15:16+00:00,1714072516
1.47,2024-04-25 19:15:41+00:00,1714072541
23.56,2024-04-25 19:16:46+00:00,1714072606
1.04,2024-04-25 19:17:22+00:00,1714072642
4.45,2024-04-25 19:18:06+00:00,1714072686
2.69,2024-04-25 19:18:43+00:00,1714072723
23.17,2024-04-25 19:19:38+00:00,1714072778
1.35,2024-04-25 19:19:49+00:00,1714072789
20.77,2024-04-25 19:20:48+00:00,1714072848
1.01,2024-04-25 19:21:24+00:00,1714072884
1.24,2024-04-25 19:21:32+00:00,1714072892
5.94,2024-04-25 19:22:27+00:00,1714072947
1.75,2024-04-25 19:22:42+00:00,1714072962
1.04,2024-04-25 19:23:07+00:00,1714072987
24.98,2024-04-25 19:24:29+00:00,1714073069
2.6,2024-04-25 19:24:47+00:00,1714073087
107.05,2024-04-25 19:26:14+00:00,1714073174
5.21,2024-04-25 19:26:48+00:00,1714073208
1.44,2024-04-25 19:27:18+00:00,1714073238
1.1,2024-04-25 19:27:31+00:00,1714073251
2.03,2024-04-25 19:28:04+00:00,1714073284
1.52,2024-04-25 19:28:33+00:00,1714073313
3.59,2024-04-25 19:29:23+00:00,1714073363
1.15,2024-04-25 19:29:33+00:00,1714073373
1.71,2024-04-25 19:30:04+00:00,1714073404
2.43,2024-04-25 19:30:51+00:00,1714073451
10.09,2024-04-25 19:31:42+00:00,1714073502
2.3,2024-04-25 19:32:11+00:00,1714073531
15.81,2024-04-25 19:32:47+00:00,1714073567
1.19,2024-04-25 19:33:22+00:00,1714073602
32.52,2024-04-25 19:34:08+00:00,1714073648
1.15,2024-04-25 19:34:48+00:00,1714073688
3.1,2024-04-25 19:35:17+00:00,1714073717
1.18,2024-04-25 19:35:46+00:00,1714073746
1.19,2024-04-25 19:36:19+00:00,1714073779
7.14,2024-04-25 19:37:09+00:00,1714073829
1.04,2024-04-25 19:37:16+00:00,1714073836
308.57,2024-04-25 19:38:46+00:00,1714073926
2.16,2024-04-25 19:39:39+00:00,1714073979
1.34,2024-04-25 19:40:20+00:00,1714074020
3.3,2024-04-25 19:40:36+00:00,1714074036
1.98,2024-04-25 19:41:20+00:00,1714074080
1.09,2024-04-25 19:41:32+00:00,1714074092
4.11,2024-04-25 19:42:18+00:00,1714074138
1.05,2024-04-25 19:42:50+00:00,1714074170
2.83,2024-04-25 19:43:42+00:00,1714074222
2.9,2024-04-25 19:44:02+00:00,1714074242
1.05,2024-04-25 19:44:51+00:00,1714074291
6.22,2024-04-25 19:45:37+00:00,1714074337
3.37,2024-04-25 19:46:05+00:00,1714074365
1.43,2024-04-25 19:46:35+00:00,1714074395
1.64,2024-04-25 19:47:00+00:00,1714074420
1.32,2024-04-25 19:47:38+00:00,1714074458
2.68,2024-04-25 19:48:05+00:00,1714074485
6.27,2024-04-25 19:48:46+00:00,1714074526
1.22,2024-04-25 19:49:35+00:00,1714074575
1.07,2024-04-25 19:49:50+00:00,1714074590
2.62,2024-04-25 19:50:34+00:00,1714074634
1.19,2024-04-25 19:51:08+00:00,1714074668
2.57,2024-04-25 19:51:41+00:00,1714074701
1.0,2024-04-25 19:52:03+00:00,1714074723
1.67,2024-04-25 19:52:36+00:00,1714074756
3.16,2024-04-25 19:53:03+00:00,1714074783
1.0,2024-04-25 19:53:17+00:00,1714074797
1.53,2024-04-25 19:53:46+00:00,1714074826
1.24,2024-04-25 19:54:20+00:00,1714074860
1.0,2024-04-25 19:54:30+00:00,1714074870
1.1,2024-04-25 19:55:05+00:00,1714074905
1.34,2024-04-25 19:55:23+00:00,1714074923
1.62,2024-04-25 19:55:54+00:00,1714074954
14.18,2024-04-25 19:56:30+00:00,1714074990
8.9,2024-04-25 19:57:17+00:00,1714075037
1.32,2024-04-25 19:58:18+00:00,1714075098
3.0,2024-04-25 19:59:07+00:00,1714075147
15.47,2024-04-25 19:59:50+00:00,1714075190
45.82,2024-04-25 20:01:12+00:00,1714075272
31.41,2024-04-25 20:02:02+00:00,1714075322
2.77,2024-04-25 20:02:36+00:00,1714075356
3.56,2024-04-25 20:03:16+00:00,1714075396
1.11,2024-04-25 20:03:54+00:00,1714075434
1.06,2024-04-25 20:04:04+00:00,1714075444
2.14,2024-04-25 20:04:53+00:00,1714075493
2.75,2024-04-25 20:05:18+00:00,1714075518
1.36,2024-04-25 20:05:47+00:00,1714075547
1169.89,2024-04-25 20:07:30+00:00,1714075650
1.53,2024-04-25 20:08:12+00:00,1714075692
1.4,2024-04-25 20:08:35+00:00,1714075715
2.83,2024-04-25 20:09:22+00:00,1714075762
1.72,2024-04-25 20:09:54+00:00,1714075794
2.42,2024-04-25 20:10:16+00:00,1714075816
1.57,2024-04-25 20:10:54+00:00,1714075854
1.39,2024-04-25 20:11:17+00:00,1714075877
6.3,2024-04-25 20:12:08+00:00,1714075928
2.36,2024-04-25 20:12:52+00:00,1714075972
1.14,2024-04-25 20:13:07+00:00,1714075987
42.03,2024-04-25 20:14:23+00:00,1714076063
6.8,2024-04-25 20:14:52+00:00,1714076092
1.18,2024-04-25 20:15:42+00:00,1714076142
1.56,2024-04-25 20:16:09+00:00,1714076169
1.32,2024-04-25 20:16:40+00:00,1714076200
1.47,2024-04-25 20:17:12+00:00,1714076232
1.16,2024-04-25 20:17:35+00:00,1714076255
1.13,2024-04-25 20:18:03+00:00,1714076283
1.5,2024-04-25 20:18:33+00:00,1714076313
8.77,2024-04-25 20:18:55+00:00,1714076335
1.85,2024-04-25 20:19:42+00:00,1714076382
1.22,2024-04-25 20:20:03+00:00,1714076403
1.51,2024-04-25 20:20:19+00:00,1714076419
2.8,2024-04-25 20:21:14+00:00,1714076474
6.3,2024-04-25 20:21:59+00:00,1714076519
1.7,2024-04-25 20:22:26+00:00,1714076546
3.5,2024-04-25 20:23:39+00:00,1714076619
1.02,2024-04-25 20:24:25+00:00,1714076665
9.01,2024-04-25 20:24:58+00:00,1714076698
7.91,2024-04-25 20:25:34+00:00,1714076734
3.9,2024-04-25 20:26:29+00:00,1714076789
1.91,2024-04-25 20:26:49+00:00,1714076809
15.8,2024-04-25 20:27:45+00:00,1714076865
5.07,2024-04-25 20:28:16+00:00,1714076896
8.38,2024-04-25 20:29:07+00:00,1714076947
1.46,2024-04-25 20:29:31+00:00,1714076971
8.24,2024-04-25 20:30:25+00:00,1714077025
1.37,2024-04-25 20:30:49+00:00,1714077049
1.11,2024-04-25 20:31:07+00:00,1714077067
2.22,2024-04-25 20:31:51+00:00,1714077111
1.83,2024-04-25 20:32:41+00:00,1714077161
2.22,2024-04-25 20:33:03+00:00,1714077183
2.15,2024-04-25 20:33:37+00:00,1714077217
2.02,2024-04-25 20:34:01+00:00,1714077241
3.27,2024-04-25 20:34:34+00:00,1714077274
1.0,2024-04-25 20:35:12+00:00,1714077312
1.62,2024-04-25 20:35:40+00:00,1714077340
1.76,2024-04-25 20:36:06+00:00,1714077366
1.04,2024-04-25 20:36:16+00:00,1714077376
2.08,2024-04-25 20:36:54+00:00,1714077414
1.38,2024-04-25 20:37:08+00:00,1714077428
1.04,2024-04-25 20:37:31+00:00,1714077451
20.41,2024-04-25 20:38:34+00:00,1714077514
1.29,2024-04-25 20:38:47+00:00,1714077527
11.86,2024-04-25 20:39:51+00:00,1714077591
1.15,2024-04-25 20:40:06+00:00,1714077606
3.57,2024-04-25 20:40:31+00:00,1714077631
2.2,2024-04-25 20:41:03+00:00,1714077663
1.23,2024-04-25 20:41:36+00:00,1714077696
1.95,2024-04-25 20:42:05+00:00,1714077725
2.04,2024-04-25 20:42:38+00:00,1714077758
1.28,2024-04-25 20:42:48+00:00,1714077768
1.73,2024-04-25 20:43:23+00:00,1714077803
1.11,2024-04-25 20:43:31+00:00,1714077811
1.24,2024-04-25 20:43:49+00:00,1714077829
1.55,2024-04-25 20:44:25+00:00,1714077865
1.15,2024-04-25 20:44:32+00:00,1714077872
1.96,2024-04-25 20:45:12+00:00,1714077912
1.58,2024-04-25 20:45:36+00:00,1714077936
1.07,2024-04-25 20:45:52+00:00,1714077952
2.47,2024-04-25 20:46:17+00:00,1714077977
10.95,2024-04-25 20:47:10+00:00,1714078030
1.0,2024-04-25 20:47:35+00:00,1714078055
11.04,2024-04-25 20:48:19+00:00,1714078099
2.73,2024-04-25 20:48:46+00:00,1714078126
2.2,2024-04-25 20:49:31+00:00,1714078171
1.32,2024-04-25 20:49:47+00:00,1714078187
1.75,2024-04-25 20:50:24+00:00,1714078224
2.39,2024-04-25 20:50:53+00:00,1714078253
2.19,2024-04-25 20:51:27+00:00,1714078287
1.62,2024-04-25 20:51:50+00:00,1714078310
3.34,2024-04-25 20:52:19+00:00,1714078339
1.0,2024-04-25 20:53:09+00:00,1714078389
25.28,2024-04-25 20:54:02+00:00,1714078442
1.56,2024-04-25 20:54:38+00:00,1714078478
2.73,2024-04-25 20:56:18+00:00,1714078578
203.32,2024-04-25 20:57:05+00:00,1714078625
1.2,2024-04-25 20:57:22+00:00,1714078642
1.0,2024-04-25 20:57:44+00:00,1714078664
1.06,2024-04-25 20:58:25+00:00,1714078705
3.94,2024-04-25 20:58:49+00:00,1714078729
1.15,2024-04-25 20:59:36+00:00,1714078776
1.06,2024-04-25 20:59:55+00:00,1714078795
6.49,2024-04-25 21:00:38+00:00,1714078838
1.3,2024-04-25 21:00:56+00:00,1714078856
1.0,2024-04-25 21:01:46+00:00,1714078906
1.95,2024-04-25 21:02:37+00:00,1714078957
16.22,2024-04-25 21:03:23+00:00,1714079003
1.22,2024-04-25 21:04:16+00:00,1714079056
1.03,2024-04-25 21:04:56+00:00,1714079096
9.26,2024-04-25 21:05:39+00:00,1714079139
6.1,2024-04-25 21:05:55+00:00,1714079155
1.64,2024-04-25 21:06:32+00:00,1714079192
1.12,2024-04-25 21:06:50+00:00,1714079210
6.31,2024-04-25 21:07:16+00:00,1714079236
4.73,2024-04-25 21:08:01+00:00,1714079281
1.47,2024-04-25 21:08:19+00:00,1714079299
1.16,2024-04-25 21:08:42+00:00,1714079322
2.74,2024-04-25 21:09:08+00:00,1714079348
1.38,2024-04-25 21:09:18+00:00,1714079358
16.49,2024-04-25 21:10:09+00:00,1714079409
1.17,2024-04-25 21:10:30+00:00,1714079430
2.19,2024-04-25 21:11:07+00:00,1714079467
16.06,2024-04-25 21:11:47+00:00,1714079507
4.06,2024-04-25 21:12:21+00:00,1714079541
1.96,2024-04-25 21:12:50+00:00,1714079570
2.0,2024-04-25 21:13:15+00:00,1714079595
2.68,2024-04-25 21:13:59+00:00,1714079639
1.42,2024-04-25 21:14:22+00:00,1714079662
1.59,2024-04-25 21:14:34+00:00,1714079674
1.89,2024-04-25 21:14:55+00:00,1714079695
1.06,2024-04-25 21:15:32+00:00,1714079732
1.78,2024-04-25 21:15:50+00:00,1714079750
7.22,2024-04-25 21:16:39+00:00,1714079799
8.25,2024-04-25 21:17:39+00:00,1714079859
11.61,2024-04-25 21:17:58+00:00,1714079878
1.0,2024-04-25 21:18:35+00:00,1714079915
3.75,2024-04-25 21:19:10+00:00,1714079950
3.69,2024-04-25 21:19:31+00:00,1714079971
1.46,2024-04-25 21:20:06+00:00,1714080006
1.12,2024-04-25 21:20:25+00:00,1714080025
1.84,2024-04-25 21:20:42+00:00,1714080042
3.73,2024-04-25 21:21:16+00:00,1714080076
1.38,2024-04-25 21:21:49+00:00,1714080109
5.37,2024-04-25 21:22:34+00:00,1714080154
3.51,2024-04-25 21:23:05+00:00,1714080185
3.33,2024-04-25 21:23:34+00:00,1714080214
86.7,2024-04-25 21:24:31+00:00,1714080271
1.48,2024-04-25 21:25:10+00:00,1714080310
2.22,2024-04-25 21:25:21+00:00,1714080321
3.41,2024-04-25 21:25:53+00:00,1714080353
1.22,2024-04-25 21:26:15+00:00,1714080375
1.16,2024-04-25 21:26:32+00:00,1714080392
1.32,2024-04-25 21:27:01+00:00,1714080421
1.0,2024-04-25 21:27:19+00:00,1714080439
23.55,2024-04-25 21:28:08+00:00,1714080488
1.34,2024-04-25 21:28:31+00:00,1714080511
1.22,2024-04-25 21:28:47+00:00,1714080527
1.11,2024-04-25 21:29:01+00:00,1714080541
4.94,2024-04-25 21:29:37+00:00,1714080577
1.19,2024-04-25 21:30:02+00:00,1714080602
1.03,2024-04-25 21:30:16+00:00,1714080616
5.37,2024-04-25 21:30:45+00:00,1714080645
4.95,2024-04-25 21:31:22+00:00,1714080682
27.08,2024-04-25 21:32:16+00:00,1714080736
1.39,2024-04-25 21:32:35+00:00,1714080755
1.69,2024-04-25 21:33:01+00:00,1714080781
1.4,2024-04-25 21:33:36+00:00,1714080816
1.89,2024-04-25 21:33:48+00:00,1714080828
1.14,2024-04-25 21:34:25+00:00,1714080865
1.3,2024-04-25 21:34:55+00:00,1714080895
3.0,2024-04-25 21:35:19+00:00,1714080919
1.56,2024-04-25 21:35:30+00:00,1714080930
2.64,2024-04-25 21:36:02+00:00,1714080962
1.76,2024-04-25 21:36:31+00:00,1714080991
2.78,2024-04-25 21:36:48+00:00,1714081008
3.3,2024-04-25 21:37:16+00:00,1714081036
1.08,2024-04-25 21:37:32+00:00,1714081052
1.92,2024-04-25 21:38:10+00:00,1714081090
1.43,2024-04-25 21:38:16+00:00,1714081096
2.65,2024-04-25 21:38:40+00:00,1714081120
1.01,2024-04-25 21:39:01+00:00,1714081141
1.22,2024-04-25 21:39:17+00:00,1714081157
1.38,2024-04-25 21:39:33+00:00,1714081173
1.23,2024-04-25 21:39:52+00:00,1714081192
2.49,2024-04-25 21:40:17+00:00,1714081217
2.97,2024-04-25 21:40:56+00:00,1714081256
2.69,2024-04-25 21:41:18+00:00,1714081278
1.15,2024-04-25 21:41:37+00:00,1714081297
3.17,2024-04-25 21:42:05+00:00,1714081325
1.54,2024-04-25 21:42:21+00:00,1714081341
1.12,2024-04-25 21:42:30+00:00,1714081350
3.91,2024-04-25 21:43:06+00:00,1714081386
2.97,2024-04-25 21:43:35+00:00,1714081415
3.46,2024-04-25 21:44:05+00:00,1714081445
3.23,2024-04-25 21:44:33+00:00,1714081473
1.09,2024-04-25 21:44:49+00:00,1714081489
1.08,2024-04-25 21:45:10+00:00,1714081510
2.19,2024-04-25 21:45:15+00:00,1714081515
1.18,2024-04-25 21:45:32+00:00,1714081532
16.6,2024-04-25 21:46:22+00:00,1714081582
1.55,2024-04-25 21:46:49+00:00,1714081609
1.0,2024-04-25 21:47:05+00:00,1714081625
1.2,2024-04-25 21:47:20+00:00,1714081640
1.7,2024-04-25 21:47:38+00:00,1714081658
1.28,2024-04-25 21:48:05+00:00,1714081685
1.2,2024-04-25 21:48:32+00:00,1714081712
1.07,2024-04-25 21:48:56+00:00,1714081736
1.65,2024-04-25 21:49:25+00:00,1714081765
2.14,2024-04-25 21:49:32+00:00,1714081772
5.67,2024-04-25 21:50:10+00:00,1714081810
3.22,2024-04-25 21:50:34+00:00,1714081834
1.17,2024-04-25 21:50:52+00:00,1714081852
2.66,2024-04-25 21:51:17+00:00,1714081877
2.23,2024-04-25 21:51:47+00:00,1714081907
49.53,2024-04-25 21:52:47+00:00,1714081967
1.94,2024-04-25 21:53:03+00:00,1714081983
25.18,2024-04-25 21:54:05+00:00,1714082045
2.38,2024-04-25 21:54:19+00:00,1714082059
2.3,2024-04-25 21:54:52+00:00,1714082092
1.28,2024-04-25 21:55:13+00:00,1714082113
1.67,2024-04-25 21:55:18+00:00,1714082118
1.9,2024-04-25 21:55:51+00:00,1714082151
1.0,2024-04-25 21:56:05+00:00,1714082165
24.73,2024-04-25 21:57:04+00:00,1714082224
3.95,2024-04-25 21:57:32+00:00,1714082252
1.59,2024-04-25 21:57:46+00:00,1714082266
5.14,2024-04-25 21:58:40+00:00,1714082320
2.79,2024-04-25 21:58:55+00:00,1714082335
83.89,2024-04-25 22:00:07+00:00,1714082407
1.08,2024-04-25 22:00:22+00:00,1714082422
2.18,2024-04-25 22:00:38+00:00,1714082438
1.2,2024-04-25 22:01:06+00:00,1714082466
1.93,2024-04-25 22:01:19+00:00,1714082479
1.0,2024-04-25 22:01:31+00:00,1714082491
1.14,2024-04-25 22:01:46+00:00,1714082506
11.44,2024-04-25 22:02:30+00:00,1714082550
2.69,2024-04-25 22:03:10+00:00,1714082590
1.64,2024-04-25 22:03:16+00:00,1714082596
1.0,2024-04-25 22:03:31+00:00,1714082611
4.39,2024-04-25 22:04:02+00:00,1714082642
1.33,2024-04-25 22:04:24+00:00,1714082664
21.1,2024-04-25 22:05:24+00:00,1714082724
1.6,2024-04-25 22:05:31+00:00,1714082731
2.26,2024-04-25 22:06:08+00:00,1714082768
11.37,2024-04-25 22:06:33+00:00,1714082793
1.0,2024-04-25 22:06:49+00:00,1714082809
1.01,2024-04-25 22:07:01+00:00,1714082821
2.16,2024-04-25 22:07:30+00:00,1714082850
3.55,2024-04-25 22:08:08+00:00,1714082888
1.0,2024-04-25 22:08:18+00:00,1714082898
7.2,2024-04-25 22:08:46+00:00,1714082926
3.53,2024-04-25 22:09:18+00:00,1714082958
1.16,2024-04-25 22:09:32+00:00,1714082972
1.89,2024-04-25 22:10:07+00:00,1714083007
2.89,2024-04-25 22:10:21+00:00,1714083021
2.69,2024-04-25 22:10:50+00:00,1714083050
1.54,2024-04-25 22:11:18+00:00,1714083078
1.63,2024-04-25 22:11:35+00:00,1714083095
1.73,2024-04-25 22:11:47+00:00,1714083107
1.81,2024-04-25 22:12:23+00:00,1714083143
2.74,2024-04-25 22:12:35+00:00,1714083155
25.62,2024-04-25 22:13:33+00:00,1714083213
5.22,2024-04-25 22:13:59+00:00,1714083239
1.5,2024-04-25 22:14:29+00:00,1714083269
21.17,2024-04-25 22:15:08+00:00,1714083308
1.01,2024-04-25 22:15:42+00:00,1714083342
2.65,2024-04-25 22:15:57+00:00,1714083357
1.0,2024-04-25 22:16:13+00:00,1714083373
2.24,2024-04-25 22:16:33+00:00,1714083393
